chr3R,6111671,6112302,Obp83g,-
chr3R,7250725,7251957,Obp84a,-
chr3R,8419822,8420597,Obp85a,-
chrX,9214876,9215699,Obp8a,+
chr3R,21128950,21129717,Obp93a,-
chr3R,29671657,29672334,Obp99a,+
chr3R,29716254,29716896,Obp99b,-
chr3R,29685736,29689311,Obp99c,-
chr3R,29714505,29715004,Obp99d,+
chr3L,14974848,14976040,Ocho,+
chrX,1922981,1927524,Ocrl,+
chr3L,22035003,22065279,Oct-TyrR,+
chr3R,18799280,18849224,Octalpha2R,-
chr3R,22497215,22520078,Octbeta1R,+
chr3R,12550625,12595725,Octbeta2R,-
chr3R,12511570,12548229,Octbeta3R,-
chr2R,12166295,12174264,Oda,-
chr2R,8004824,8006672,Odc1,+
chr2R,8007246,8009062,Odc2,+
chr3R,17807407,17809222,Odj,-
chrX,17791010,17814011,OdsH,+
chr3R,21219077,21222843,Oga,+
chrX,8690327,8691811,Ogg1,+
chr2L,17589184,17591267,Oli,+
chr2R,14230611,14235449,Opa1,-
chr2R,6653217,6655267,Opbp,+
chr2R,8031283,8042529,Optix,+
chrX,11413467,11417422,Or10a,-
chrX,15974425,15976706,Or13a,+
chrX,20141819,20143188,Or19a,-
chrX,20094398,20095767,Or19b,+
chrX,315123,316566,Or1a,+
chr2L,1520491,1522156,Or22a,+
chr2L,1522697,1524257,Or22b,+
chr2L,2054589,2057967,Or22c,+
chr2L,2654049,2655462,Or23a,+
chr2L,4164689,4166134,Or24a,-
chrX,2246231,2247567,Or2a,+
chr2L,9111814,9113285,Or30a,+
chr2L,11934505,11935716,Or33a,+
chr2L,11936181,11937501,Or33b,+
chr2L,11937969,11939202,Or33c,+
chr2L,15622068,15623558,Or35a,-
chr2R,5791441,5792967,Or42a,-
chr2R,5797195,5798512,Or42b,-
chr2R,7232840,7234913,Or43a,-
chr2R,7920835,7922604,Or43b,-
chr2R,9345349,9348863,Or45a,+
chr2R,9559598,9561068,Or45b,+
chr2R,10139264,10142074,Or46a,+
chr2R,11250368,11251913,Or47a,+
chr2R,11319710,11321312,Or47b,-
chr2R,12393483,12394842,Or49a,+
chr2R,12842665,12844704,Or49b,+
chr2R,19769461,19771233,Or56a,-
chr2R,23439868,23441065,Or59a,-
chr2R,23470165,23471775,Or59b,-
chr2R,23472300,23473753,Or59c,-
chr3L,2961534,2963788,Or63a,+
chr3L,6320611,6322098,Or65a,+
chr3L,6325612,6327049,Or65b,+
chr3L,6327608,6329069,Or65c,+
chr3L,9529067,9531386,Or67a,+
chr3L,9627316,9629193,Or67b,-
chr3L,10243320,10244706,Or67c,-
chr3L,10273204,10274624,Or67d,+
chr3L,12964360,12967733,Or69a,-
chr3L,15076907,15078447,Or71a,-
chr3L,17327733,17329169,Or74a,-
chrX,8164266,8165708,Or7a,-
chr3R,4256972,4258444,Or82a,+
chr3R,5397643,5399196,Or83a,-
chr3R,6076804,6078283,Or83c,-
chr3R,8321747,8323054,Or85a,+
chr3R,8510077,8511358,Or85b,-
chr3R,8511734,8513022,Or85c,-
chr3R,8552608,8553968,Or85d,+
chr3R,8634320,8635878,Or85e,-
chr3R,9398190,9399551,Or85f,+
chr3R,14109445,14110823,Or88a,+
chr3R,20504788,20506186,Or92a,+
chr3R,22987281,22988503,Or94a,+
chr3R,22989295,22990568,Or94b,+
chr3R,27845089,27845414,Or98P,+
chr3R,27845950,27847260,Or98a,+
chr3R,28352242,28353620,Or98b,+
chrX,10458186,10459676,Or9a,-
chr2R,7522437,7525716,Orc1,-
chr3R,13964885,13967075,Orc2,+
chr2R,13202728,13206547,Orc3,-
chr2R,24795740,24797414,Orc4,-
chr2L,13829837,13831576,Orc5,+
chr2R,9845458,9846485,Orc6,-
chr3R,5407183,5412406,Orco,-
chr2R,23946959,23949076,Orcokinin,-
chr3R,24276260,24278792,Orct,+
chr3R,24273029,24275728,Orct2,+
chrX,10878054,10891250,Ork1,-
chr3R,7978959,7979614,Os-C,+
chr3R,24934869,24938222,Osbp,-
chr2L,5547086,5549614,Oscillin,+
chr3L,8407268,8412825,Oseg1,-
chr3L,2229646,2235253,Oseg2,+
chr3L,1730993,1735767,Oseg4,-
chr2L,20832849,20835840,Oseg5,-
chr2R,19487046,19491846,Oseg6,-
chr3R,6173549,6174971,Osi1,+
chr3R,6263958,6265465,Osi10a,+
chr3R,6266190,6267457,Osi10b,+
chr3R,6267591,6268757,Osi11,-
chr3R,6278531,6282495,Osi12,+
chr3R,6291737,6293489,Osi13,+
chr3R,6299128,6300738,Osi14,+
chr3R,6301804,6303653,Osi15,+
chr3R,6305247,6306366,Osi16,+
chr3R,6311772,6327308,Osi17,+
chr3R,6330248,6331809,Osi18,+
chr3R,6335362,6337196,Osi19,+
chr3R,6209373,6213493,Osi2,+
chr3R,6340095,6341424,Osi20,+
chr2L,11284327,11285706,Osi21,-
chr3R,13290629,13291846,Osi22,+
chr3R,30444076,30445046,Osi23,-
chr3R,6198811,6207678,Osi24,+
chr3R,6215832,6218199,Osi3,+
chr3R,6218318,6221781,Osi4,-
chr3R,6227512,6228828,Osi5,+
chr3R,6234708,6237181,Osi6,+
chr3R,6248994,6251683,Osi7,+
chr3R,6255175,6256602,Osi8,+
chr3R,6260211,6262105,Osi9,+
chrX,9156929,9158515,Ost48,-
chr2R,17764574,17767070,OstDelta,-
chr2L,8306696,8308192,Ostgamma,-
chr2R,18275607,18277177,Ote,-
chrX,5625676,5648487,OtopLa,-
chr2L,3275800,3280534,OtopLb,-
chrX,5650567,5662861,OtopLc,-
chr2R,17633797,17634167,Oxp,-
chr2R,17671309,17672640,P32,-
chr3R,9586942,9589581,P58IPK,+
chr3L,21836665,21841356,P5CDh1,-
chr3R,21877936,21880696,P5CDh2,+
chr3R,19028931,19030159,P5cr,+
chr3R,17534815,17537136,P5cr-2,+
chr2R,8928169,8933103,PAN2,+
chr3L,3071133,3090406,PAN3,+
chr2L,8134247,8159638,PAPLA1,-
chr2R,9850703,9861543,PCB,-
chr3L,11626441,11627715,PCID2,+
chr2R,20261754,20262883,PCNA,-
chr2L,19582823,19583990,PCNA2,-
chr3L,16231081,16232038,PDCD-5,-
chr2L,6323767,6332789,PDZ-GEF,+
chr3R,5458563,5464753,PEK,-
chrX,5685253,5689473,PGAP1,-
chr2L,818079,819508,PGAP2,-
chr2R,6673604,6675061,PGAP3,+
chr2L,8198882,8200652,PGAP5,+
chr3L,9334332,9338336,PGRP-LA,+
chr3R,11452849,11460552,PGRP-LB,-
chr3L,9338810,9348336,PGRP-LC,+
chr3L,5780051,5784685,PGRP-LD,+
chrX,15801153,15803880,PGRP-LE,-
chr3L,9349609,9351489,PGRP-LF,+
chrX,11561643,11562779,PGRP-SA,+
chr3L,16727299,16727989,PGRP-SB1,-
chr3L,16726541,16727288,PGRP-SB2,+
chr2R,8709733,8710320,PGRP-SC1a,+
chr2R,8713446,8715094,PGRP-SC1b,+
chr2R,8716950,8717695,PGRP-SC2,+
chr3L,7651180,7651900,PGRP-SD,+
chr3R,30466050,30485799,PH4alphaEFB,+
chr3R,30491813,30496153,PH4alphaMP,-
chr3R,30496751,30500326,PH4alphaNE1,-
chr3R,30510083,30512214,PH4alphaNE2,-
chr3R,30604181,30606144,PH4alphaNE3,+
chr3R,30646106,30648551,PH4alphaPV,-
chr3R,30503665,30505661,PH4alphaSG1,-
chr3R,30490074,30491987,PH4alphaSG2,+
chr2R,23883136,23884440,PHDP,-
chr3L,3326265,3328626,PHGPx,+
chr2R,11967343,11970115,PI31,-
chr2L,12695033,12698917,PICK1,+
chr2R,17737622,17739685,PIG-A,-
chr3L,3811263,3813958,PIG-B,+
chr3L,3318028,3319232,PIG-C,-
chr3L,19612455,19613489,PIG-F,+
chr2R,7519280,7522541,PIG-G,+
chr3R,7999832,8001064,PIG-H,+
chrX,2007911,2009364,PIG-K,-
chr3R,20018269,20021338,PIG-L,-
chr2R,21667541,21669916,PIG-M,-
chr2R,10063385,10066514,PIG-N,-
chr2R,18426421,18430333,PIG-O,+
chr3R,26057347,26058223,PIG-P,-
chrX,16359143,16361275,PIG-Q,+
chr3R,24913216,24917864,PIG-S,-
chrX,8404535,8407263,PIG-T,-
chr2L,8515096,8516755,PIG-U,+
chr2R,16955458,16957308,PIG-V,+
chr2L,2383202,2384747,PIG-Wa,+
chr3L,1735853,1738106,PIG-Wb,-
chr2R,7929658,7931016,PIG-X,-
chr2R,24411870,24415295,PIG-Z,+
chr4,1192419,1196848,PIP4K,-
chr2R,22874769,22881436,PIP5K59B,+
chrX,8525387,8529698,PIP82,-
chr3R,14099832,14103122,PK1-R,-
chr3R,13338330,13345106,PK2-R1,+
chr3R,13329070,13334166,PK2-R2,-
chr3R,18303279,18314407,PKD,-
chr2L,12049418,12052049,PLCXD,+
chr4,328193,358917,PMCA,-
chr3L,4318755,4321109,PMP34,+
chr3R,31401560,31405452,PNPase,-
chr2L,870465,877038,PNUTS,+
chr3R,5467778,5469566,POLDIP2,+
chr2R,17568732,17572322,POSH,+
chr2R,17887220,17889973,PPO1,-
chr2R,9042261,9044709,PPO2,-
chr2R,23064769,23067183,PPO3,+
chr2R,23975599,23977255,PPP1R15,-
chrX,10478838,10481943,PPP4R2r,+
chrX,15243859,15244913,PPYR1,-
chr3R,25065791,25066718,PQBP1,+
chr3R,14316038,14320494,PR-Set7,+
chr2R,14481187,14497312,PRAS40,+
chr2L,16245835,16257606,PRL-1,-
chrY,146092,192020,PRY,-
chr3R,5793308,5794317,PSMG1,-
chr3R,22360782,22362371,PSR,-
chr2R,21619321,21624446,PTP-ER,-
chr3R,23758339,23759606,PTPMT1,+
chr3L,5997208,6026317,PVRAP,+
chrX,11359236,11360929,Pa1,+
chr2R,8131431,8134374,Pabp2,+
chrX,15784009,15785583,Paf-AHalpha,-
chrX,12757036,12760617,Paics,-
chr3R,12980792,12985488,Paip2,+
chr3R,6350896,6361614,Pak,+
chr3R,16445007,16453821,Pak3,-
chr2R,9959549,9963853,Pal1,+
chr2R,23688077,23690838,Pal2,+
chr2R,21310368,21312354,Panx,-
chr3L,19845293,19860925,Papss,+
chr3L,17042797,17044465,Papst2,+
chrX,3668837,3671502,Parg,-
chr3R,3461351,3587054,Parp,-
chr2R,16445986,16447512,Parp16,+
chr2R,23988738,23992049,Pask,+
chr3R,12697322,12704875,Past1,+
chrX,6590776,6596954,Pat1,+
chr3L,1798803,1802184,Patj,+
chr3R,17043564,17048421,Patr-1,+
chr2R,17519024,17535866,Patronin,-
chr2L,12100765,12103285,Patsas,-
chr2L,19400753,19426596,Pax,-
chr3L,12269452,12271345,Pbgs,-
chr3R,15838146,15839515,Pbp45,-
chr2R,8129354,8131323,Pbp49,-
chr3R,8013791,8016610,Pbp95,+
chr2L,14416729,14417331,Pburs,-
chr3L,21306138,21318020,Pc,-
chr3R,29723163,29724226,Pcd,+
chr2R,14860936,14871071,Pcf11,-
chr2R,18135426,18139990,Pcl,+
chr3R,5552823,5554316,Pcmt,-
chr2L,7021682,7022470,Pcp,+
chr3L,1546092,1553504,Pcyt1,+
chr3L,1553493,1555315,Pcyt2,+
chrX,13745577,13755406,Pdcd4,-
chr2L,18532025,18590342,Pde11,-
chr2L,11814156,11928572,Pde1c,-
chr3R,14513901,14558304,Pde6,-
chr2R,23657567,23680844,Pde8,+
chrX,12785563,12897327,Pde9,-
chr3R,26455462,26456141,Pdf,-
chrX,2552206,2578640,Pdfr,+
chr3L,16353233,16354297,Pdh,-
chrX,4702284,4705265,Pdha,+
chr3R,29113071,29116197,Pdhb,+
chr3L,15137738,15142840,Pdi,-
chr2R,9426439,9434638,Pdk,+
chr3L,129450,145895,Pdk1,+
chrX,7731779,7734651,Pdp,-
chr3L,7811458,7867369,Pdp1,-
chr2R,9959119,9959732,Pdrg1,-
chr3L,21027915,21030141,Pdss2,+
chr3L,9360316,9362042,Pdxk,+
chr3R,22466034,22466679,Pebp1,+
chr2L,13203762,13210828,Pect,+
chr2L,10056900,10060095,Pen,+
chr3L,17638103,17645036,Pep,-
chr2R,18536767,18539416,Pepck1,+
chr2R,18527430,18535749,Pepck2,+
chr2L,8395665,8396096,Peritrophin-15a,-
chr2L,8394446,8394940,Peritrophin-15b,-
chrX,20244647,20248203,Peritrophin-A,+
chr3L,14071892,14076123,Pex1,+
chr3L,1558228,1559863,Pex10,+
chr2R,15991367,15992375,Pex11,-
chr2L,815993,818096,Pex12,+
chr2R,13228276,13230234,Pex13,-
chr3L,20778799,20780378,Pex14,+
chr3L,20776766,20778264,Pex16,-
chr2L,12091822,12095250,Pex19,+
chr3L,8339051,8340276,Pex2,+
chr3L,20297129,20302141,Pex23,-
chr3L,15144355,15146379,Pex3,+
chrX,1866832,1869061,Pex5,-
chr2R,10879974,10883202,Pex6,+
chr3L,8647145,8651011,Pex7,+
chr2L,6332881,6338671,Pez,-
chr2L,6041181,6046050,Pfas,-
chr2L,6069079,6069838,Pfdn1,+
chr3L,11073292,11074388,Pfdn2,-
chr3L,5367341,5368008,Pfdn4,-
chr3R,22487039,22488110,Pfdn5,+
chr3L,19923671,19924688,Pfdn6,+
chr2R,10109740,10117457,Pfk,+
chrX,19495505,19509350,Pfrx,+
chrX,1872400,1873565,Pgam5,-
chr2R,24431344,24432733,Pgam5-2,-
chr2R,15511710,15515597,Pgant1,+
chr2L,3404460,3426719,Pgant2,-
chr2R,7057654,7061732,Pgant3,-
chr2L,14359252,14361411,Pgant35A,+
chr2L,3472603,3475338,Pgant4,+
chr2L,5072170,5093592,Pgant5,-
chr3L,2782255,2786010,Pgant6,+
chrX,18495067,18499986,Pgant7,-
chr3L,15683872,15686598,Pgant8,+
chr2R,16673235,16732916,Pgant9,-
chrX,436139,437448,Pgcl,-
chrX,2145136,2148566,Pgd,+
chr2R,8910900,8914069,Pgi,-
chr2L,2746880,2753068,Pgk,-
chr3R,29148248,29149901,Pglym78,+
chr3R,12231645,12232729,Pglym87,-
chr3L,16126018,16128531,Pgm1,-
chr2R,9107151,9109718,Pgm2a,-
chr2R,14817857,14819987,Pgm2b,-
chrX,11695137,11704394,PhKgamma,+
chr2L,12109417,12110664,Phae1,+
chr2L,12111110,12112256,Phae2,+
chr2R,9114274,9116030,Phax,+
chr2R,18819467,18822250,Phb2,+
chr2R,13968308,13969902,PheRS-m,+
chr2L,6490155,6490843,Phf5a,-
chrX,20160355,20165830,Phf7,-
chr2R,24970843,24973207,Phk-3,-
chr2L,19059129,19063132,Phlpp,+
chr2R,23985175,23988455,Phm,-
chr3L,15619901,15624130,Phs,+
chr2L,297880,305233,Pi3K21B,+
chr2R,23560492,23564045,Pi3K59F,+
chr3L,11774650,11790013,Pi3K68D,-
chr3R,20628972,20634732,Pi3K92E,-
chrX,2624804,2633672,Pi4KIIIalpha,+
chr3R,5557663,5563652,Pi4KIIalpha,-
chr2R,16655323,16667675,Picot,-
chr2L,8163073,8190137,Piezo,+
chr2L,3467342,3470004,Pif1,-
chr3R,8774286,8801176,Pif1A,-
chr3R,8774286,8801176,Pif1B,-
chr3R,6549036,6549983,Pif2,+
chrX,3248600,3249289,Pig1,-
chr2L,12713276,12721843,Pih1D1,-
chrX,6683798,6687302,Pink1,+
chr2L,1114654,1128953,Pino,-
chrX,15701451,15703770,Pis,-
chr3R,24050783,24053592,Pisd,+
chrX,12569169,12583193,Pits,-
chr3L,20771528,20776931,Pitslre,+
chr2L,13158810,13160173,Pk34A,+
chr2L,9682315,9699297,Pka-C1,-
chr3R,30695537,30697138,Pka-C2,-
chr3L,15925805,15954797,Pka-C3,-
chr3L,20816118,20836048,Pka-R1,+
chr2R,9993890,10026042,Pka-R2,-
chr2R,16924655,16945126,Pkc53E,+
chr3R,29039156,29049148,Pkc98E,+
chrX,12432224,12453650,Pkcdelta,+
chr2L,12398274,12402023,Pkd2,+
chr2L,786153,790798,Pkg21D,-
chr2R,9252310,9285097,Pkn,-
chr2L,1167172,1170365,Plap,-
chr2L,305935,355566,Plc21C,+
chr2R,6242004,6255266,Pld,+
chr2L,21158847,21160903,Pld3,+
chr3L,11689631,11691399,Pldn,-
chr2R,22103177,22105963,Plekhm1,+
chr4,1009895,1027101,PlexA,-
chr4,32478,43778,PlexB,-
chr3R,23860162,23890052,Pli,-
chr3L,11198166,11206016,Plod,-
chr3L,15066081,15094724,Plp,-
chr2L,12046711,12048918,Plzf,-
chr3L,5780051,5784685,Pmi,+
chr3L,12534590,12535513,Pmm2,+
chrX,19750770,19759280,Pmp70,+
chr2R,15368074,15371520,Pms2,-
chr2R,6017739,6020695,Pngl,+
chr3R,9740899,9742844,Pnn,+
chr3L,13388299,13390006,Poc1,-
chr2R,24669397,24671577,Pof,+
chr3L,1775633,1777019,Pol31,+
chr2L,15254819,15256304,Pol32,-
chr2L,20787656,20789098,Pomp,+
chrX,5622648,5625493,Pop1,+
chr3L,11998398,12002915,Pop2,-
chr3L,7977805,7978650,Pop4,-
chr3L,17044401,17045038,Pop5,-
chr2L,10845788,10847044,Porin2,-
chr3R,8319025,8333792,Poxm,-
chr2R,15826693,15835055,Poxn,-
chrX,15359101,15361061,Pp1-13C,-
chr3R,12423621,12425917,Pp1-87B,-
chrY,9833,10786,Pp1-Y1,+
chrY,3539437,3540722,Pp1-Y2,-
chr3R,24518270,24522331,Pp1alpha-96A,+
chr2L,8366038,8370090,Pp2A-29B,+
chrX,16554627,16560016,Pp2B-14D,-
chrX,4679988,4686903,Pp2C1,-
chrX,20421087,20424002,Pp4-19C,-
chr3R,9747875,9751094,PpD3,+
chr2R,22041667,22042945,PpD5,-
chr2L,3109672,3110998,PpD6,+
chr2R,21881352,21882533,PpN58A,-
chrX,6371065,6372915,PpV,-
chr2R,17955396,17956570,PpY-55A,-
chr2R,22684955,22688987,Ppa,-
chr3L,5767017,5768794,Ppat-Dpck,-
chr2R,21691295,21692764,Ppcdc,+
chr3R,19139054,19147910,Ppcs,-
chr2L,577486,579549,Pph13,+
chr3R,30125633,30129119,Ppi1,-
chr3L,581337,582810,Ppm1,+
chr3R,28520665,28540324,Ppn,-
chr3R,24660197,24661851,Ppox,-
chrY,1636574,1884846,Ppr-Y,+
chrX,8688627,8690227,Ppt1,-
chr2L,11280298,11281920,Ppt2,+
chr2L,8684823,8685955,PrBP,-
chr3R,7909598,7911779,Prat,-
chr3L,6911999,6914876,Prat2,-
chr3L,6163127,6164682,Prdm13,+
chr3L,17898889,17907812,Prestin,-
chr2R,11436243,11442216,Prip,+
chr3L,8732858,8745310,Prm,-
chr3L,2650161,2651850,ProRS-m,-
chr2L,7864642,7871432,Proc,-
chrX,4707916,4729487,Proc-R,+
chr2R,7827303,7828678,Prosalpha1,-
chr3R,12431321,12432556,Prosalpha2,+
chr2R,20994900,20996118,Prosalpha3,+
chr3R,31122527,31123415,Prosalpha3T,-
chrX,16276270,16277587,Prosalpha4,+
chr3R,20748184,20749074,Prosalpha4T1,-
chr2R,24500780,24502277,Prosalpha4T2,-
chr2R,17412767,17413769,Prosalpha5,+
chr2L,10221351,10222546,Prosalpha6,+
chr2L,13232039,13233058,Prosalpha6T,+
chr2R,9846636,9847836,Prosalpha7,-
chr2R,14060456,14140902,Prosap,-
chr2R,16013805,16014787,Prosbeta1,-
chr3L,14999951,15001319,Prosbeta2,+
chrX,5808954,5810158,Prosbeta2R1,+
chr3R,5217751,5219528,Prosbeta2R2,-
chr3R,9005313,9006226,Prosbeta3,-
chr2L,16731180,16732133,Prosbeta4,-
chr2L,2653046,2653926,Prosbeta4R1,+
chr2L,2655394,2657102,Prosbeta4R2,+
chr2R,10819978,10821178,Prosbeta5,+
chr2R,23308654,23309816,Prosbeta5R1,-
chr2L,17990418,17991951,Prosbeta5R2,+
chr3L,16609400,16610418,Prosbeta6,-
chr3R,5357012,5358364,Prosbeta7,-
chr2L,14879050,14881652,ProtA,-
chr2L,14882101,14883721,ProtB,-
chr3R,19029968,19031271,Prp18,-
chr2R,18447361,18451041,Prp19,-
chr3L,19910300,19912504,Prp3,+
chr3L,15159100,15161138,Prp31,+
chr2R,9143956,9145151,Prp38,+
chr2R,12154258,12162998,Prp8,-
chr3L,5138652,5139395,Prpk,-
chr3L,9683579,9696700,Prps,-
chr3R,29835950,29837447,Prtl99C,+
chr2R,10424436,10425471,Prx2540-1,+
chr2R,10418718,10419761,Prx2540-2,+
chr3R,17545222,17546531,Prx3,-
chr3R,18165442,18167273,Prx5,-
chr2L,2877091,2878232,Prx6005,-
chrX,2367121,2387664,PsGEF,-
chr3L,1502843,1523380,Psa,+
chr2R,12965997,12980994,Psc,-
chr3L,1246986,1247677,Psf1,-
chr2L,4386182,4387356,Psf2,-
chrX,10383353,10385861,Psf3,-
chr2R,16861321,16867714,Psi,-
chr3L,20432468,20435156,Psn,+
chrX,19616663,19618537,Pstk,-
chr2L,10256319,10261049,Pten,-
chr3L,14020315,14029121,Ptip,-
chrX,11622015,11677338,Ptp10D,+
chr2L,18180884,18185007,Ptp36E,-
chrX,4939128,4955916,Ptp4E,+
chr2R,16171112,16178307,Ptp52F,-
chr3L,1342493,1475257,Ptp61F,-
chr3L,12734945,12741568,Ptp69D,+
chr3R,29377646,29487131,Ptp99A,+
chr2L,3377002,3378590,Ptpa,+
chr3L,328097,356050,Ptpmeg,+
chrX,9626294,9659145,Ptpmeg2,-
chr2R,6181748,6196320,Ptr,-
chr2L,575711,576896,Ptth,-
chr3R,30912754,30930682,Ptx1,+
chr2R,21175315,21182608,Pu,+
chr4,558016,567257,Pur-alpha,+
chr3L,7593091,7639573,Pura,+
chr3R,20591024,20592671,Pus1,-
chr3L,8510003,8513007,Pus7,+
chrX,18832682,18842901,Pvf1,+
chr2L,7069536,7084635,Pvf2,-
chr2L,7098188,7157695,Pvf3,-
chr2L,8220980,8239878,Pvr,-
chr3R,17014576,17027987,Pxd,+
chr3L,2601455,2630064,Pxn,-
chr3R,17719454,17722955,Pxt,+
chr3R,22367536,22372746,PyK,+
chr2R,23855954,23856936,Pym,-
chr2L,20091435,20093152,Pyroxd1,+
chr3R,2554162,3263582,Pzl,-
chr3L,5900835,5902456,QC,-
chr3L,17465945,17466768,QIL1,+
chr2R,13231758,13235296,Qsox1,-
chr3R,21913747,21915546,Qsox2,+
chr3R,21911816,21913591,Qsox3,+
chr3R,23702761,23704542,Qsox4,+
chr2L,11995740,11996723,Qtzl,+
chr3L,16386327,16390816,RAF2,+
chr3R,25661795,25665640,RASSF8,+
chrX,13212325,13214408,REG,+
chr3R,24557368,24582864,REPTOR,-
chr2L,10264125,10265229,REPTOR-BP,+
chr2L,1612429,1614160,RFeSP,-
chr2R,21017784,21024918,RIC-3,+
chr3L,11646234,11648474,RIOK1,-
chr3R,25265844,25267757,RIOK2,+
chr2R,13984815,13990707,RN-tre,-
chr2R,4186835,4188127,RNASEK,-
chr3R,23730048,23730429,RNaseMRP:RNA,-
chr3R,31217364,31217662,RNaseP:RNA,-
chr3L,7970588,7972449,RNaseX25,+
chr2R,10307030,10309794,RNaseZ,-
chr2L,20924975,20926147,RPA2,-
chrX,11615097,11615840,RPA3,-
chrX,16838173,16844433,RSG7,-
chr2R,22670587,22673212,RYBP,+
chr2R,3647346,3647765,RYa,+
chr3R,26996980,27057935,RYa-R,+
chr3R,21266029,21269060,Rab1,-
chrX,20251338,20254691,Rab10,+
chr3R,21111408,21116146,Rab11,+
chr2L,14355145,14358764,Rab14,+
chrX,5670827,5671812,Rab18,-
chr3L,8297018,8298506,Rab19,+
chr2R,6696739,6699469,Rab2,+
chrX,23012140,23013409,Rab21,-
chr3R,5680054,5685434,Rab23,-
chr3L,21318774,21335027,Rab26,+
chrX,1473884,1476974,Rab27,-
chr2R,10721335,10729203,Rab3,-
chr2L,12058304,12063184,Rab3-GAP,-
chrX,15089682,15113762,Rab3-GEF,+
chr2L,7030493,7032606,Rab30,-
chr2R,9177864,9186342,Rab32,-
chrX,20155766,20159872,Rab35,-
chrX,7734923,7736756,Rab39,+
chr2R,17573462,17574979,Rab4,+
chrX,12459796,12463112,Rab40,-
chr2L,2359142,2365273,Rab5,-
chr2L,12107221,12109116,Rab6,-
chr3R,23993008,23995452,Rab7,+
chr3L,19867488,19871078,Rab8,-
chr2L,19432574,19435841,Rab9,+
chrX,10589089,10589985,Rab9D,+
chrX,10622355,10623225,Rab9Db,-
chrX,10660955,10661843,Rab9E,-
chrX,10950160,10951030,Rab9Fa,-
chrX,10951609,10952486,Rab9Fb,-
chr2R,23519839,23523613,RabX1,-
chrX,10417429,10418219,RabX2,+
chr3R,24826665,24828409,RabX4,-
chr3L,1668901,1670108,RabX5,-
chr3L,690517,691951,RabX6,+
chr3L,1295913,1298497,Rabex-5,+
chr3L,1300879,1302683,Rac1,-
chr3L,7432762,7435190,Rac2,-
chr3R,7285962,7287629,RacGAP84C,+
chr2L,7825347,7827315,Rack1,-
chr2L,2573436,2575052,Rad1,-
chr3R,14661176,14663197,Rad17,-
chr4,308093,310822,Rad23,+
chr2R,9165632,9167670,Rad51D,+
chr3R,23249443,23251477,Rad60,-
chr3L,18870045,18872553,Rad9,-
chr2R,21658770,21660007,Rae1,-
chrX,2295466,2343870,Raf,+
chr3R,8982732,8984315,RagA-B,-
chr2R,8161679,8163500,RagC-D,-
chrX,16801929,16803344,Rai1,-
chrX,3704610,3719635,Rala,-
chrX,11144852,11148716,Ran,-
chr3L,15484396,15485402,Ran-like,-
chr3R,23750937,23752834,RanBP3,-
chr2R,10429708,10436581,RanBPM,+
chr2L,19441959,19447317,RanGAP,+
chrX,15927185,15933867,Ranbp16,-
chrX,19646306,19652269,Ranbp21,-
chr3R,11412522,11416142,Ranbp9,+
chr3L,1859115,1862239,Rap1,-
chr2R,24063051,24065405,Rap2l,+
chr2L,7497805,7578980,RapGAP1,-
chr3L,4139076,4141398,Ras64B,+
chr3R,9510561,9513067,Ras85D,-
chr3L,9839093,9855285,RasGAP1,-
chr3R,23114014,23117931,Rassf,-
chr2L,6908083,6911423,Rat1,+
chr3R,13262733,13264061,Ravus,-
chr3R,26872129,26875742,Rb97D,-
chr3L,20345736,20347942,Rbbp5,-
chrX,6240745,6255487,Rbcn-3A,-
chrX,1908920,1916825,Rbcn-3B,+
chrX,797090,801479,Rbf,-
chr3R,15965446,15968138,Rbf2,+
chr3L,10481412,10594012,Rbfox1,+
chrX,8901699,8903761,Rbm13,+
chr3R,15374635,15402543,Rbp,+
chr3R,10784383,10786465,Rbp1,+
chrX,13380166,13384877,Rbp1-like,-
chr3R,13654556,13656394,Rbp4,-
chr3L,17058774,17238212,Rbp6,-
chr2L,2954762,2968434,Rbp9,+
chr2R,21088386,21091004,Rbpn-5,-
chr2L,8159832,8161800,Rbsn-5,+
chr2L,6852315,6853866,Rca1,+
chr3L,5930262,5932773,Rcc1,-
chrX,19638767,19640746,Rcd-1,+
chr2L,9012885,9014068,Rcd-1r,-
chr2R,14148263,14153123,Rcd1,-
chr3L,20527972,20540417,Rcd2,-
chr2L,8382861,8383657,Rcd4,+
chr3L,4040529,4042597,Rcd5,+
chr2R,20628186,20633506,Rcd6,-
chr3L,19545110,19547293,Rcd7,+
chr2L,6459015,6465669,Rchy1,-
chrX,16884581,16886612,Rcp,+
chr3L,3825449,3828525,Rdh,+
chr3L,9145838,9182149,Rdl,-
chr3L,8170640,8175978,RecQ4,-
chr3L,14628160,14632077,RecQ5,-
chr3L,15001238,15014062,Reck,-
chr2R,22925107,22932044,ReepA,+
chr2R,14170462,14172998,ReepB,+
chrX,11572707,11573640,Reepl1,+
chr3R,7077904,7080387,Ref1,-
chr2L,12610517,12646356,Ref2,-
chr3L,605165,606569,Reg-2,-
chr2R,24788008,24793410,Reg-5,-
chr3R,20033881,20036056,Regnase-1,-
chr3R,9044183,9047977,Rel,-
chr2R,19492087,19494125,Rep,+
chr2L,3803545,3810671,Reph,+
chr2L,11100963,11106645,Reps,-
chr2L,21182446,21198762,Ret,-
